resolved_global_id,identity_status,matched_known_id,unknown_global_id,global_gt_id,camera_id,frame_id,relative_sec,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,stream_unification_basis
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,890,89,1267,104,1314,283,wildtrack_global_gt_id_demo_bridge
UNK_0023,unknown,,UNK_0023,170,C3,890,89,1231,208,1332,594,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C3,890,89,616,161,686,394,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C3,890,89,704,152,769,375,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C3,890,89,751,144,812,356,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C3,890,89,871,143,933,364,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,890,89,827,151,893,385,wildtrack_global_gt_id_demo_bridge
UNK_0022,unknown,,UNK_0022,601,C3,890,89,1078,233,1190,657,wildtrack_global_gt_id_demo_bridge
UNK_0021,unknown,,UNK_0021,56,C3,895,89.5,1346,227,1471,664,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,895,89.5,755,187,842,486,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,895,89.5,1267,104,1314,283,wildtrack_global_gt_id_demo_bridge
UNK_0023,unknown,,UNK_0023,170,C3,895,89.5,1365,205,1478,599,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C3,895,89.5,616,161,686,394,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C3,895,89.5,704,152,769,375,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C3,895,89.5,751,144,812,356,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C3,895,89.5,871,143,933,364,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,895,89.5,824,151,891,385,wildtrack_global_gt_id_demo_bridge
UNK_0022,unknown,,UNK_0022,601,C3,895,89.5,1210,242,1330,694,wildtrack_global_gt_id_demo_bridge
UNK_0021,unknown,,UNK_0021,56,C3,900,90,1421,223,1552,660,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,900,90,758,186,844,484,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,900,90,1260,104,1306,282,wildtrack_global_gt_id_demo_bridge
UNK_0023,unknown,,UNK_0023,170,C3,900,90,1486,207,1613,617,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C3,900,90,626,161,697,395,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C3,900,90,706,152,771,374,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C3,900,90,753,144,814,354,wildtrack_global_gt_id_demo_bridge
UNK_0024,unknown,,UNK_0024,384,C3,900,90,263,181,342,421,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C3,900,90,877,142,938,363,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,900,90,834,151,900,386,wildtrack_global_gt_id_demo_bridge
UNK_0022,unknown,,UNK_0022,601,C3,900,90,1312,247,1445,719,wildtrack_global_gt_id_demo_bridge
UNK_0021,unknown,,UNK_0021,56,C3,905,90.5,1550,227,1698,682,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,905,90.5,758,186,844,484,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,905,90.5,1260,104,1306,282,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C3,905,90.5,617,162,688,397,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C3,905,90.5,706,152,771,374,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C3,905,90.5,753,144,814,354,wildtrack_global_gt_id_demo_bridge
UNK_0024,unknown,,UNK_0024,384,C3,905,90.5,302,175,378,407,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C3,905,90.5,877,142,938,363,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,905,90.5,834,151,900,386,wildtrack_global_gt_id_demo_bridge
UNK_0022,unknown,,UNK_0022,601,C3,905,90.5,1433,249,1581,737,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,910,91,758,186,844,484,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,910,91,1260,104,1306,282,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C3,910,91,617,162,688,397,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C3,910,91,706,152,771,374,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C3,910,91,753,144,814,354,wildtrack_global_gt_id_demo_bridge
UNK_0024,unknown,,UNK_0024,384,C3,910,91,326,170,399,394,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C3,910,91,877,142,938,363,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,910,91,834,151,900,386,wildtrack_global_gt_id_demo_bridge
UNK_0022,unknown,,UNK_0022,601,C3,910,91,1536,252,1700,755,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,915,91.5,758,186,844,484,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,915,91.5,1260,104,1306,282,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C3,915,91.5,617,162,688,397,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C3,915,91.5,709,151,774,374,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C3,915,91.5,753,144,814,354,wildtrack_global_gt_id_demo_bridge
UNK_0024,unknown,,UNK_0024,384,C3,915,91.5,372,165,442,383,wildtrack_global_gt_id_demo_bridge
UNK_0025,unknown,,UNK_0025,451,C3,915,91.5,266,175,341,403,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C3,915,91.5,877,142,938,363,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,915,91.5,834,151,900,386,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,920,92,758,186,844,484,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,920,92,1260,104,1306,282,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C3,920,92,617,162,688,397,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C3,920,92,709,151,774,374,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C3,920,92,753,144,814,354,wildtrack_global_gt_id_demo_bridge
UNK_0024,unknown,,UNK_0024,384,C3,920,92,380,161,447,371,wildtrack_global_gt_id_demo_bridge
UNK_0025,unknown,,UNK_0025,451,C3,920,92,309,168,380,386,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C3,920,92,877,142,938,363,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,920,92,834,151,900,386,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,925,92.5,755,187,842,486,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,925,92.5,1256,104,1302,283,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C3,925,92.5,617,162,688,397,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C3,925,92.5,709,151,774,374,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C3,925,92.5,753,144,814,354,wildtrack_global_gt_id_demo_bridge
UNK_0024,unknown,,UNK_0024,384,C3,925,92.5,411,155,475,356,wildtrack_global_gt_id_demo_bridge
UNK_0025,unknown,,UNK_0025,451,C3,925,92.5,309,163,377,371,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C3,925,92.5,877,142,938,363,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,925,92.5,834,151,900,386,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,930,93,759,186,846,485,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,930,93,1262,103,1307,281,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C3,930,93,617,162,688,397,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C3,930,93,709,151,774,374,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C3,930,93,753,144,814,354,wildtrack_global_gt_id_demo_bridge
UNK_0024,unknown,,UNK_0024,384,C3,930,93,424,152,486,349,wildtrack_global_gt_id_demo_bridge
UNK_0025,unknown,,UNK_0025,451,C3,930,93,326,158,392,358,wildtrack_global_gt_id_demo_bridge
UNK_0026,unknown,,UNK_0026,518,C3,930,93,363,252,491,644,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C3,930,93,877,142,938,363,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,930,93,834,151,900,386,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,935,93.5,759,186,846,485,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,935,93.5,1262,103,1307,281,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C3,935,93.5,617,162,688,397,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C3,935,93.5,709,151,774,374,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C3,935,93.5,753,144,814,354,wildtrack_global_gt_id_demo_bridge
UNK_0024,unknown,,UNK_0024,384,C3,935,93.5,442,148,502,338,wildtrack_global_gt_id_demo_bridge
UNK_0025,unknown,,UNK_0025,451,C3,935,93.5,332,155,394,348,wildtrack_global_gt_id_demo_bridge
UNK_0026,unknown,,UNK_0026,518,C3,935,93.5,633,243,754,644,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C3,935,93.5,877,142,938,363,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,935,93.5,852,150,917,383,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,940,94,763,186,850,484,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,940,94,1262,103,1307,281,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C3,940,94,618,161,689,395,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C3,940,94,709,151,774,374,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C3,940,94,753,144,814,354,wildtrack_global_gt_id_demo_bridge
UNK_0024,unknown,,UNK_0024,384,C3,940,94,450,145,508,329,wildtrack_global_gt_id_demo_bridge
UNK_0025,unknown,,UNK_0025,451,C3,940,94,350,152,410,339,wildtrack_global_gt_id_demo_bridge
UNK_0026,unknown,,UNK_0026,518,C3,940,94,897,235,1011,645,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C3,940,94,877,142,938,363,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,940,94,852,150,917,383,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,945,94.5,763,186,850,484,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,945,94.5,1262,103,1307,281,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C3,945,94.5,622,161,693,395,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C3,945,94.5,709,151,774,374,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C3,945,94.5,753,144,814,354,wildtrack_global_gt_id_demo_bridge
UNK_0024,unknown,,UNK_0024,384,C3,945,94.5,455,143,511,323,wildtrack_global_gt_id_demo_bridge
UNK_0025,unknown,,UNK_0025,451,C3,945,94.5,372,148,431,331,wildtrack_global_gt_id_demo_bridge
UNK_0026,unknown,,UNK_0026,518,C3,945,94.5,1116,235,1228,665,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C3,945,94.5,877,142,938,363,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,945,94.5,824,150,890,380,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,950,95,745,187,831,485,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,950,95,1254,104,1299,281,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C3,950,95,614,161,685,395,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C3,950,95,701,152,766,374,wildtrack_global_gt_id_demo_bridge
UNK_0024,unknown,,UNK_0024,384,C3,950,95,448,142,504,319,wildtrack_global_gt_id_demo_bridge
UNK_0025,unknown,,UNK_0025,451,C3,950,95,373,146,430,325,wildtrack_global_gt_id_demo_bridge
UNK_0026,unknown,,UNK_0026,518,C3,950,95,1310,231,1432,671,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C3,950,95,877,142,938,360,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,950,95,803,151,869,381,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,955,95.5,745,187,831,485,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,955,95.5,1254,104,1299,281,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C3,955,95.5,614,161,685,395,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C3,955,95.5,701,152,766,374,wildtrack_global_gt_id_demo_bridge
UNK_0024,unknown,,UNK_0024,384,C3,955,95.5,451,140,505,314,wildtrack_global_gt_id_demo_bridge
UNK_0025,unknown,,UNK_0025,451,C3,955,95.5,379,145,435,321,wildtrack_global_gt_id_demo_bridge
UNK_0026,unknown,,UNK_0026,518,C3,955,95.5,1569,232,1723,700,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C3,955,95.5,877,142,938,360,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,955,95.5,803,151,869,381,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,960,96,745,187,831,485,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,960,96,1254,104,1299,281,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C3,960,96,614,161,685,395,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C3,960,96,701,152,766,374,wildtrack_global_gt_id_demo_bridge
UNK_0024,unknown,,UNK_0024,384,C3,960,96,453,139,507,312,wildtrack_global_gt_id_demo_bridge
UNK_0025,unknown,,UNK_0025,451,C3,960,96,384,144,440,318,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C3,960,96,877,142,938,360,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,960,96,803,151,869,381,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,965,96.5,745,187,831,485,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,965,96.5,1254,104,1299,281,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C3,965,96.5,614,161,685,395,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C3,965,96.5,701,152,766,374,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C3,965,96.5,777,143,838,355,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0358,known,known_demo_gt_0358,,358,C3,965,96.5,288,158,352,354,wildtrack_global_gt_id_demo_bridge
UNK_0024,unknown,,UNK_0024,384,C3,965,96.5,465,138,518,308,wildtrack_global_gt_id_demo_bridge
UNK_0025,unknown,,UNK_0025,451,C3,965,96.5,389,143,444,316,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C3,965,96.5,877,142,938,360,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,965,96.5,803,151,869,381,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,970,97,745,187,831,485,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,970,97,1254,104,1299,281,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C3,970,97,614,161,685,395,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C3,970,97,701,152,766,374,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C3,970,97,790,142,850,352,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0358,known,known_demo_gt_0358,,358,C3,970,97,327,154,389,343,wildtrack_global_gt_id_demo_bridge
UNK_0024,unknown,,UNK_0024,384,C3,970,97,468,136,520,303,wildtrack_global_gt_id_demo_bridge
UNK_0025,unknown,,UNK_0025,451,C3,970,97,397,142,452,316,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C3,970,97,877,142,938,360,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,970,97,800,151,866,382,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,975,97.5,748,186,835,484,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,975,97.5,1262,103,1307,280,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C3,975,97.5,614,161,685,395,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C3,975,97.5,701,152,766,374,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C3,975,97.5,780,141,840,350,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0358,known,known_demo_gt_0358,,358,C3,975,97.5,379,149,438,334,wildtrack_global_gt_id_demo_bridge
UNK_0024,unknown,,UNK_0024,384,C3,975,97.5,462,135,514,299,wildtrack_global_gt_id_demo_bridge
UNK_0025,unknown,,UNK_0025,451,C3,975,97.5,401,140,455,310,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C3,975,97.5,877,142,938,360,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,975,97.5,806,151,872,381,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,980,98,748,186,835,484,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,980,98,1252,104,1297,281,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C3,980,98,614,161,685,395,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C3,980,98,701,152,766,374,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C3,980,98,774,139,833,344,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0358,known,known_demo_gt_0358,,358,C3,980,98,427,144,484,322,wildtrack_global_gt_id_demo_bridge
UNK_0024,unknown,,UNK_0024,384,C3,980,98,478,132,528,292,wildtrack_global_gt_id_demo_bridge
UNK_0025,unknown,,UNK_0025,451,C3,980,98,404,138,457,303,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C3,980,98,877,142,938,360,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,980,98,797,151,863,382,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,985,98.5,748,186,835,484,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,985,98.5,1262,103,1307,281,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C3,985,98.5,615,161,686,396,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C3,985,98.5,701,152,766,374,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C3,985,98.5,800,138,858,341,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0358,known,known_demo_gt_0358,,358,C3,985,98.5,480,139,535,314,wildtrack_global_gt_id_demo_bridge
UNK_0024,unknown,,UNK_0024,384,C3,985,98.5,511,129,559,285,wildtrack_global_gt_id_demo_bridge
UNK_0025,unknown,,UNK_0025,451,C3,985,98.5,418,135,469,297,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C3,985,98.5,877,142,938,360,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,985,98.5,797,151,863,382,wildtrack_global_gt_id_demo_bridge
UNK_0027,unknown,,UNK_0027,580,C3,985,98.5,256,182,336,422,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,990,99,748,186,835,484,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,990,99,1249,103,1294,280,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C3,990,99,615,161,686,396,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C3,990,99,701,152,766,374,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C3,990,99,818,136,875,336,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0358,known,known_demo_gt_0358,,358,C3,990,99,520,135,572,304,wildtrack_global_gt_id_demo_bridge
UNK_0024,unknown,,UNK_0024,384,C3,990,99,527,127,574,281,wildtrack_global_gt_id_demo_bridge
UNK_0025,unknown,,UNK_0025,451,C3,990,99,447,133,497,291,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C3,990,99,886,141,946,359,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,990,99,797,151,863,382,wildtrack_global_gt_id_demo_bridge
UNK_0027,unknown,,UNK_0027,580,C3,990,99,307,182,388,429,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,995,99.5,748,186,835,484,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,995,99.5,1249,103,1294,280,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C3,995,99.5,618,161,689,395,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C3,995,99.5,701,152,766,374,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C3,995,99.5,833,134,889,334,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0358,known,known_demo_gt_0358,,358,C3,995,99.5,557,131,607,296,wildtrack_global_gt_id_demo_bridge
UNK_0024,unknown,,UNK_0024,384,C3,995,99.5,553,124,599,274,wildtrack_global_gt_id_demo_bridge
UNK_0025,unknown,,UNK_0025,451,C3,995,99.5,484,128,531,280,wildtrack_global_gt_id_demo_bridge
UNK_0028,unknown,,UNK_0028,506,C3,995,99.5,258,196,348,467,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C3,995,99.5,869,142,930,362,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,995,99.5,797,151,863,382,wildtrack_global_gt_id_demo_bridge
UNK_0027,unknown,,UNK_0027,580,C3,995,99.5,353,186,438,447,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,1000,100,757,187,844,486,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,1000,100,1243,104,1288,280,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C3,1000,100,601,161,672,394,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C3,1000,100,696,151,760,371,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C3,1000,100,840,134,896,333,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0358,known,known_demo_gt_0358,,358,C3,1000,100,596,127,644,287,wildtrack_global_gt_id_demo_bridge
UNK_0024,unknown,,UNK_0024,384,C3,1000,100,561,121,605,267,wildtrack_global_gt_id_demo_bridge
UNK_0025,unknown,,UNK_0025,451,C3,1000,100,491,126,537,273,wildtrack_global_gt_id_demo_bridge
UNK_0028,unknown,,UNK_0028,506,C3,1000,100,283,200,376,480,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C3,1000,100,836,143,897,362,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C3,1000,100,804,151,870,382,wildtrack_global_gt_id_demo_bridge
UNK_0027,unknown,,UNK_0027,580,C3,1000,100,390,189,477,459,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C3,1005,100.5,757,187,844,486,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C3,1005,100.5,1243,104,1288,280,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C3,1005,100.5,601,161,672,394,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C3,1005,100.5,696,151,760,371,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C3,1005,100.5,807,136,864,337,wildtrack_global_gt_id_demo_bridge
